# JD   5-sigma-depth
6.276899743441519968e+04 2.331030587158418044e+01
6.278198983959105681e+04 2.292309093404516318e+01
6.278808466132094327e+04 2.309343360238334242e+01
6.278810835165358003e+04 2.313266303667947454e+01
6.279003113658068469e+04 2.364655552217428891e+01
6.279003251751968492e+04 2.366890959510195103e+01
6.280106035501062433e+04 2.345332431548562369e+01
6.296739392381053040e+04 2.310521583697257597e+01
6.299039492404450721e+04 2.384263256475559700e+01
6.300027763346459687e+04 2.315259259533475955e+01
6.301138256402489787e+04 2.331625196127598443e+01
6.301839591946946166e+04 2.406195985221856048e+01
6.304816072678133787e+04 2.309259924000320296e+01
6.304816162757797429e+04 2.304121536589270391e+01
6.307324300500575191e+04 2.353933818372628295e+01
6.307324346972180501e+04 2.353001227586517174e+01
6.307617398242445779e+04 2.266396203002641130e+01
6.309727358112538059e+04 2.273614729230215659e+01
6.310123401697601366e+04 2.329420551647681137e+01
6.310312113770393626e+04 2.315952127106281466e+01
6.310312637482061837e+04 2.324979301913666063e+01
6.311610069285101054e+04 2.326436254004855186e+01
6.311610114567195706e+04 2.325989301548972676e+01
6.311707642362191837e+04 2.363083548234124365e+01
6.311707734565322608e+04 2.360740877978051344e+01
6.312112695043023996e+04 2.310420115970203270e+01
6.313008073110858095e+04 2.359628620706925162e+01
6.313008220436016563e+04 2.363745872283680427e+01
6.313008267406461528e+04 2.362146801557970122e+01
6.313600639987977047e+04 2.345198276935146708e+01
6.314299987113728275e+04 2.344036482212561978e+01
6.315913914579467382e+04 2.314037722685464260e+01
6.332135984251728951e+04 2.299538779404496580e+01
6.332541202190439071e+04 2.329834407122534756e+01
6.336938842762156128e+04 2.337179675100569654e+01
6.337929836089730816e+04 2.212323723020307753e+01
6.338125472960040497e+04 2.277187645369437874e+01
6.338125517696074530e+04 2.273846937114480582e+01
6.341116395241769351e+04 2.321795354547735357e+01
6.342014209397582454e+04 2.371720216308813889e+01
6.342025612995043048e+04 2.376266506311516125e+01
6.345711065751095884e+04 2.349525957758031325e+01
6.345713137303901021e+04 2.344859137747645406e+01
6.346106901774768630e+04 2.346156108205848767e+01
6.346715223846668960e+04 2.192001159107531549e+01
6.349105844721505127e+04 2.314497315165556657e+01
6.351407993401544809e+04 2.382085372082302754e+01
6.351408129117682256e+04 2.377769268688830806e+01
6.351702940094002406e+04 2.372108680584315721e+01
6.355203280928144522e+04 2.282632109080135763e+01
6.355203325890361884e+04 2.276583305082133890e+01
6.371038010030658188e+04 2.332112892347737088e+01
6.372538099767402309e+04 2.376570003481884541e+01
6.373931937559023936e+04 2.352927651595991065e+01
6.373932074614898738e+04 2.350166652115182586e+01
6.373934339482947689e+04 2.340724169214525574e+01
6.373934895549569774e+04 2.344693198721859062e+01
6.378226238337783434e+04 2.354733546111625131e+01
6.378719350050302455e+04 2.302641064078851585e+01
6.378719721402723371e+04 2.300159608527112454e+01
6.379323378863174003e+04 2.333751606302442738e+01
6.379323424453774351e+04 2.335567532405416813e+01
6.380623717339109862e+04 2.331746351003328144e+01
6.382326559138234006e+04 2.320904147930568939e+01
6.382326603811235691e+04 2.320863978508644365e+01
6.382507090509845148e+04 2.302892909640096164e+01
6.382508520880796277e+04 2.322915610862030888e+01
6.384200771936358797e+04 2.315274652848307824e+01
6.385301341777383641e+04 2.317663773284719042e+01
6.385898525178079581e+04 2.305763832927770451e+01
6.386801879699192068e+04 2.397319237839652573e+01
